source,name_data,food_data,found_edibilty,Mistral_scientific_name,Mistral_edibles
000149-a.json,"['BASAL', 'LEAVES', 'PRESENT,', 'LEAVES', 'ALTERNATE,', 'LOBED', 'DIVIDED,', 'SAP', 'NOT', 'MILKY', 'OR', '1', 'Scarlet paintbrush', '2', '1212', 'Castilleja', 'coccinea', 'family', 'Orobanchaceae', 'CHECK: Shin-high herb with leaning scarlet tops in spring; lower leaves linear']","FOOD USE: The tender tops, includingthe flowers, can be eaten raw or cooked.Conservation 2.",True, Castilleja coccinea,"
    'tops','flowers'"
000149-b.json,"['BASAL', 'LEAVES', 'PRESENT.', 'STEM', 'LOBED', 'LEAVES', 'OR', 'DIVIDED,', 'ALTERNATE.', 'exas skeletonplant', 'SAP', '2', '3', 'ygodesmia', '3', 'texana', '33', 'Asteraceae', 'CHECK:', '(Composite', 'Thin,', 'lanky,', 'family)', 'light purple florets. ID difficulty', 'linear', 'leaves', 'and', 'widely', 'spaced,', 'broad', 'PTION:', 'Perennial', 'from', 'a', 'ves', '4-8""', '(10-20', 'by', 'rhizome.', 'Latex', 'row,', 'short,', 'white.', 'linear', 'lobes.', 'Blades', 'linear,', 'with', 'd faintly', 'widely-spaced,', 'visible', 'below.', 'Rosette', 'veins', 'eventually', 'parallel', 'but', 'dy', 'disappears', 'obscure', 'erect', 'to', 'leaning', 'or', 'lax,', 'often', 'during', 'gle reading. or few, Stem roundish, leaves smooth to minutely roughened, by surrounding hairless, vegetation, to 28"" (70 cm) tall and 4-5 mm', 'supported', 'flowering.', 'Stems', 'lanky', 'illy with short, alternate. widely spaced, sessile, to 6"" (15 faintly angled. Branches sparse and', 'channeled a Flower outward-pointing tooth or lobe), long-tapered to cm) the long and 6 mm wide, linear (only', 'ide, cylindrical, with heads (May-Sept.) few and widely spaced, the base involucres and the 0.8"" sharp (2 tip. the blade and', 'ts 8-12 per head, long, ridged, hairless bracts, appearing conjoined; free only cm) long', 'rays only. the open head spreading 1.1-1.5"" (28-38 mm) across. near the Sexual sharp columns recurved', 'in the center are long, purple,', 'and curvy. The seed is small', 'with attached bristles but no', 'parachute.', 'HABITAT: Dry, sunny loca-', 'tions: Open forests and', 'savannahs, roadsides, prai-', 'ries, fields. Native. A', 'FOOD USE: Every tender', 'part above ground is edible', 'and excellent: leaves, stems,', 'peduncles. and flower buds.', 'These are most abundant in', 'early summer but new ten-', 'der growth appears in small', 'amounts any time the plants', 'are flowering Conservation 2', 'COMMENTS: Because of the', 'small volume embodied in this', 'plant it is probably easier to', 'overharvest than most mem-', 'bers of this group, especially', 'when harvesting shoots. If', 'you eat it, curate it: plant ripe', 'seeds in small disturbances to', 'help propagation.', 'RELATED EDIBLES: L. jun-', 'cea is much more widespread', 'but also much smaller; it has', 'no basal leaves. Rose-rush', 'L. aphylla is found in sandy', 'pine woodlands and savan-', 'nahs mostly in Florida; it is', 'almost identical to Texas', 'skeletonplant, but the', 'stems are leafless It has', 'declined greatly due to fire', 'they', 'mostly', 'suppression.', 'are', 'd', 'No', 'lobes', 'are', 'visible', 'confined', 'to', 'basal', '359', 'BASAL', 'LEAVES', 'PRESENT.', 'STEM', 'LOBED', 'LEAVES', 'OR', 'DIVIDED,', 'ALTERNATE.', 'exas', 'skeletonplant', 'SAP', '2', '3', 'ygodesmia', '3', 'texana', '33', 'Asteraceae', 'CHECK:', '(Composite', 'Thin,', 'lanky,', 'family)', 'light', 'purple', 'florets.', 'ID', 'difficulty', 'linear', 'leaves', 'and', 'widely', 'spaced,', 'broad', 'PTION:', 'Perennial', 'from', 'a', 'ves', '4-8""', '(10-20', 'by', 'rhizome.', 'Latex', 'row,', 'short,', 'white.', 'linear', 'lobes.', 'Blades', 'linear,', 'with', 'd faintly', 'widely-spaced,', 'visible', 'below.', 'Rosette', 'veins', 'eventually', 'parallel', 'but', 'dy', 'disappears', 'obscure', 'erect', 'to', 'leaning', 'or', 'lax,', 'often', 'during', 'gle', 'reading.', 'or', 'few,', 'Stem', 'roundish,', 'leaves', 'smooth', 'to', 'minutely', 'roughened,', 'by', 'surrounding', 'hairless,', 'vegetation,', 'to', '28""', '(70', 'cm)', 'tall', 'and', '4-5', 'mm', 'supported', 'flowering.', 'Stems', 'lanky', 'illy', 'with', 'short,', 'alternate.', 'widely', 'spaced,', 'sessile,', 'to', '6""', '(15', 'faintly', 'angled.', 'Branches', 'sparse', 'and', 'channeled', 'a', 'Flower', 'outward-pointing', 'tooth', 'or', 'lobe),', 'long-tapered', 'to', 'cm)', 'the', 'long', 'and', '6', 'mm wide,', 'linear', '(only', 'ide,', 'cylindrical,', 'with', 'heads', '(May-Sept.)', 'few', 'and', 'widely', 'spaced,', 'the', 'base', 'involucres', 'and', 'the', '0.8""', 'sharp', '(2', 'tip.', 'the', 'blade', 'and', 'ts', '8-12', 'per', 'head,', 'long,', 'ridged,', 'hairless', 'bracts,', 'appearing', 'conjoined;', 'free', 'only', 'cm)', 'long', 'rays', 'only.', 'the', 'open', 'head', 'spreading', '1.1-1.5""', '(28-38', 'mm)', 'across.', 'near', 'the', 'Sexual', 'sharp', 'columns', 'recurved', 'in', 'the', 'center', 'are', 'long,', 'purple,', 'and', 'curvy.', 'The', 'seed', 'is', 'small', 'with', 'attached', 'bristles', 'but', 'no', 'parachute.', 'HABITAT:', 'Dry,', 'sunny', 'loca-', 'tions:', 'Open', 'forests', 'and', 'savannahs,', 'roadsides,', 'prai-', 'ries,', 'fields.', 'Native.', 'A', 'FOOD', 'USE:', 'Every', 'tender', 'part', 'above', 'ground', 'is', 'edible', 'and', 'excellent:', 'leaves,', 'stems,', 'peduncles.', 'and', 'flower', 'buds.', 'These', 'are', 'most', 'abundant', 'in', 'early', 'summer', 'but', 'new', 'ten-', 'der', 'growth', 'appears', 'in', 'small', 'amounts', 'any', 'time', 'the', 'plants', 'are', 'flowering', 'Conservation 2', 'COMMENTS:', 'Because', 'of', 'the', 'small', 'volume', 'embodied', 'in', 'this', 'plant', 'it', 'is', 'probably', 'easier', 'to', 'overharvest', 'than', 'most', 'mem-', 'bers', 'of', 'this', 'group,', 'especially', 'when', 'harvesting', 'shoots.', 'If', 'you', 'eat', 'it,', 'curate', 'it:', 'plant', 'ripe', 'seeds', 'in', 'small', 'disturbances', 'to', 'help', 'propagation.', 'RELATED', 'EDIBLES:', 'L.', 'jun-', 'cea', 'is', 'much', 'more', 'widespread', 'but', 'also', 'much', 'smaller;', 'it', 'has', 'no', 'basal', 'leaves.', 'Rose-rush', 'L.', 'aphylla', 'is', 'found', 'in', 'sandy', 'pine', 'woodlands', 'and', 'savan-', 'nahs', 'mostly', 'in', 'Florida;', 'it', 'is', 'almost', 'identical', 'to', 'Texas', 'skeletonplant,', 'but', 'the', 'stems', 'are', 'leafless', 'It', 'has', 'declined', 'greatly', 'due', 'to', 'fire', 'they', 'mostly', 'suppression.', 'are', 'd', 'No', 'lobes', 'are', 'visible', 'confined', 'to', 'basal', '359']","FOOD USE: Every tenderpart above ground is edibleand excellent: leaves, stems,peduncles. and flower buds.These are most abundant inearly summer but new ten-der growth appears in smallamounts any time the plantsare flowering Conservation 2",True,ygodesmia texana,"
    'leaves','stems','peduncles','flower buds'"
000150-a.json,"['BASAL LEAVES PRESENT, LEAVES ALTERNATE,', 'LOBED OR DIVIDED, SAP NOT MILKY', '3 Povertyweed it 2', 'Monolepis nuttalliana', 'family Amaranthaceae']","FOOD USE: Young, tender stems and leaves can be eatenraw or cooked. Conservation 1.",True, Monolepis nuttalliana,"
    'Young stems','Young leaves'"
000151-a.json,"['LEAVES', 'PRESENT,', 'LEAVES', 'ALTERNATE,', 'BASAL', 'LOBED', 'DIVIDED,', 'SAP', 'NOT', 'MILKY', 'OR', 'mallow', '2', '2', '2', '212', '5', 'Callirhoe Fringed poppy pedata Malvaceae (Mallow family)', 'plant with a loose, spreading cluster of bright ID pink-purple difficulty 2.']","FOOD USE: The small thickened root is excellent when cooked. Young leaves, shoots, and flower buds areall better than those of purple poppy-mallow. Conservation 3/2.",True, Callirhoe pedata,"
    'roots','Young leaves','shoots','flower buds'"
000152-a.json,"['LEAVES PRESENT. LEAVES ALTERNATE,', 'LOBED BASAL OR DIVIDED, SAP NOT MILKY', '2', '92', '7 Malva Musk mallow moschata Malvaceae (Mallow family)']","FOOD USE: All the tender parts are edible, but the young leaves and flower bud clusters are best.",True, Malva moschata,"
    'young leaves','flower bud clusters'"
000152-b.json,"['1 om', 'BASAL LEAVES PRESENT. STEM LEAVES ALTERNATE,', 'LOBED OR DIVIDED, SAP MILKY', 'Nipplewort', '2', '2', '.apsana communis', 'Asteraceae (Composite family)', 'lar, CHECK: coarsely Hairy lobed leaves with depressed veins, almost all surface area in', 'toothed, terminal lobe; tiny heads of yellow flowers ID difficulty large,', 'IPTION: whitish Winter annual with milky sap. Rosette leaves 3-7 (8-18 2. a', 'I lobe midrib that has a few small, blunt, widely spaced lobes, and cm) a much long with', 'obtuse containing most of the surface area. Lobe margins are hairy with larger', 'teeth tipped with white nipples. Blades are hairy on both surfaces large, with', 'lepressed section, veins on top: they are thin and velvety to the touch. Midrlb D-shaped or bluntly triangular', 'not channeled, decreasing in length up the stem, densely covered with long, erect hairs', 'rect, hollow, thin, roundish with very minor angles (especially in the lower part), 2-6 (60-18o cm)', '3-9 mm thick, soft-hairy, branching in the upper half, which is sparsely lealed. Stem leaves become', 'sively smaller, the petioles shorter, the terminal lobe more triangular. Their teeth have mucronate', 'permost leaves may be entire and nearly sessile. Inflorescence a loose, terminal panicle, the heads', 'hin, straight, naked peduncles. Heads cylindrical, 5-8 mmlong with B-15 yellow ray florets spreading', 'across. The seeds have no parachute (pappus). They are borne inside a capsule-li enclosure formed', 'acts, which persist on dead stalks.', 'HABITAT: Moist, rich, disturbed soil in full to', 'partial shade. Pastures, backyards, gardens, and', 'especially dirt roads or trails through wooded', 'areas. Introduced.', 'FOOD USE: Gather young leaves from robust', 'rosettes, especially where crowding keeps them', 'off the ground, as their texture can hold dirt. These', 'are available mostly in spring, less so in summer', 'and fall. Use in salads or as a potherb. Tender', 'shoots with attached leaves, in late spring or early', 'summer, also make a nice cooked vegetable.', 'COMMENTS: This weed is widespread and spo-', 'radically abundant in much of our region. It is', 'better known and more appreciated by foragers', 'in Europe, where it is native.', '365', '1 om', 'BASAL', 'LEAVES', 'PRESENT.', 'STEM', 'LEAVES', 'ALTERNATE,', 'LOBED', 'OR', 'DIVIDED,', 'SAP', 'MILKY', 'Nipplewort', '2', '2', '.apsana', 'communis', 'Asteraceae', '(Composite', 'family)', 'lar,', 'CHECK:', 'coarsely', 'Hairy', 'lobed', 'leaves', 'with', 'depressed', 'veins,', 'almost', 'all', 'surface', 'area', 'in', 'toothed,', 'terminal', 'lobe;', 'tiny', 'heads', 'of', 'yellow', 'flowers', 'ID', 'difficulty', 'large,', 'IPTION:', 'whitish', 'Winter', 'annual', 'with', 'milky', 'sap.', 'Rosette', 'leaves', '3-7', '(8-18', '2.', 'a', 'I', 'lobe', 'midrib', 'that', 'has', 'a', 'few', 'small,', 'blunt,', 'widely', 'spaced', 'lobes,', 'and', 'cm)', 'a', 'much', 'long', 'with', 'obtuse', 'containing', 'most', 'of', 'the', 'surface', 'area.', 'Lobe', 'margins', 'are', 'hairy', 'with', 'larger', 'teeth', 'tipped', 'with', 'white', 'nipples.', 'Blades', 'are', 'hairy', 'on', 'both', 'surfaces', 'large,', 'with', 'lepressed', 'section,', 'veins', 'on', 'top:', 'they', 'are', 'thin', 'and', 'velvety', 'to', 'the', 'touch.', 'Midrlb', 'D-shaped', 'or', 'bluntly', 'triangular', 'not', 'channeled,', 'decreasing', 'in', 'length', 'up', 'the', 'stem,', 'densely', 'covered', 'with', 'long,', 'erect', 'hairs', 'rect,', 'hollow,', 'thin,', 'roundish', 'with', 'very', 'minor', 'angles', '(especially', 'in', 'the', 'lower', 'part),', '2-6', '(60-18o', 'cm)', '3-9', 'mm', 'thick,', 'soft-hairy,', 'branching', 'in', 'the', 'upper', 'half,', 'which', 'is', 'sparsely', 'lealed.', 'Stem', 'leaves', 'become', 'sively', 'smaller,', 'the', 'petioles', 'shorter,', 'the', 'terminal', 'lobe', 'more', 'triangular.', 'Their', 'teeth', 'have', 'mucronate', 'permost', 'leaves', 'may', 'be', 'entire', 'and', 'nearly', 'sessile.', 'Inflorescence', 'a', 'loose,', 'terminal', 'panicle,', 'the', 'heads', 'hin,', 'straight,', 'naked', 'peduncles.', 'Heads', 'cylindrical,', '5-8', 'mmlong', 'with', 'B-15', 'yellow', 'ray', 'florets', 'spreading', 'across.', 'The', 'seeds', 'have', 'no', 'parachute', '(pappus).', 'They', 'are', 'borne', 'inside', 'a', 'capsule-li', 'enclosure', 'formed', 'acts,', 'which', 'persist', 'on', 'dead', 'stalks.', 'HABITAT:', 'Moist,', 'rich,', 'disturbed', 'soil', 'in', 'full', 'to', 'partial', 'shade.', 'Pastures,', 'backyards,', 'gardens,', 'and', 'especially', 'dirt', 'roads', 'or', 'trails', 'through', 'wooded', 'areas.', 'Introduced.', 'FOOD', 'USE:', 'Gather', 'young', 'leaves', 'from', 'robust', 'rosettes,', 'especially', 'where', 'crowding', 'keeps', 'them', 'off', 'the', 'ground,', 'as', 'their', 'texture', 'can', 'hold', 'dirt.', 'These', 'are', 'available', 'mostly', 'in', 'spring,', 'less', 'so', 'in', 'summer', 'and', 'fall.', 'Use', 'in', 'salads', 'or', 'as', 'a', 'potherb.', 'Tender', 'shoots', 'with', 'attached', 'leaves,', 'in', 'late', 'spring', 'or', 'early', 'summer,', 'also', 'make', 'a', 'nice', 'cooked', 'vegetable.', 'COMMENTS:', 'This', 'weed', 'is', 'widespread', 'and', 'spo-', 'radically', 'abundant', 'in', 'much', 'of', 'our', 'region.', 'It', 'is', 'better', 'known', 'and', 'more', 'appreciated', 'by', 'foragers', 'in', 'Europe,', 'where', 'it', 'is', 'native.', '365']","FOOD USE: Gather young leaves from robustrosettes, especially where crowding keeps themoff the ground, as their texture can hold dirt. Theseare available mostly in spring, less so in summerand fall. Use in salads or as a potherb. Tendershoots with attached leaves, in late spring or earlysummer, also make a nice cooked vegetable.",True,apsana communis,"
    'young leaves','tendershoots'"
000153-a.json,"['BASAL LEAVES PRESENT, LEAVES ALTERNATE,', 'LOBED OR DIVIDED, SAP NOT MILKY', 'Glade', 'mallow', '2', '333', '2', '3', '22', '9', 'Napaea dioica Malvaceae (Mallow family)', 'CHECK: Very large palmately lobed leaves; thin stems reach difficulty over your head;']","FOOD USE: The roots are large and only slightly stringy, with excel-lent flavor. Young petioles and peeled shoots are large and excellent.Leaves are tender at first but become slightly coarse even while stillruffled; after this they should be cooked or used in a smoothie. Flowersand flower buds are also good. All these parts are slimy, and make agood soup thickener. Conservation 3/2.",True, Napaea dioica," ['roots','young petioles','peeled shoots','leaves','flowers','flower buds']"
000153-b.json,"['BASAL LEAVES PRESENT, LOBED ALTERNATE,', 'OR', 'DIVIDED,', 'Carolina dandelion', 'MILKY', '1', 'Pyrrhopappus', 'carolinianus', 'Asteraceae', 'CHECK:', '(Composite', 'Rosette', 'family)', 'of', 'narrow', 'eaves; showy yellow flowerheads. ID difficulty', 'multiple', 'branching', 'stems', 'with']","FOOD USE: Another of thedandelion-like bitter greens, theyoung leaves are edible raw orcooked. Conservation 1.",True, Pyrrhopappus carolinianus,"
    'young leaves'"
000155-a.json,"['LEAVES', 'PRESENT,', 'LEAVES', 'ALTERNATE,', 'BASAL', 'LOBED', 'DIVIDED,', 'SAP', 'NOT', 'MILKY', 'OR', 'Pansy', '2', '14', 'Viola bicolor family Violaceae']","FOOD USE: Eat all tender parts,including the flowers, in spring. Theyare pleasant raw as a nibble or in sal-ads, with an interesting wintergreenflavor. Conservation",True, Viola bicolor,"
    'flowers'"
000156-a.json,"['LOBED OR DIVIDED, SAP NOT MILKY', 'BASAL LEAVES PRESENT, LEAVES ALTERNATE,', '16 Lousewort is', '2', '2', 'Pedicularis canadensis family Orobanchaceae', 'CHECK: Low, hairy, stout-stemmed herb with numerous fern-like 1. basal leaves;']",FOOD USE: The young shoots and attached leaves in early spring areeaten raw or cooked-more commonly cooked. Conservation 2.needs a new name.,True, Pedicularis canadensis,"
    'young shoots'"
000157-a.json,"['LEAVES', 'PRESENT,', 'LEAVES', 'ALTERNATE,', 'BASAL', 'LOBED', 'DIVIDED,', 'SAP', 'NOT', 'MILKY', 'OR', '1', 'yiz', '422', '18', 'Cut-leaf', 'evening', 'primrose', 'laciniata', 'family', 'Onagraceae', 'Oenothera', 'veins', 'spreading with many lobed but not toothed ID difficulty leaves; 1.', 'flat above; Biennial, the rosette persisting at least to early flowering. sometimes Basal leaves entire ellip- but']","FOOD USE: Tender leafy stem tips in spring or early sum-mer should be cooked to reduce the slightly irritating qual-ity. Flowers and flower buds can be collected from springthrough summer, sometimes later. I have not eaten theroot of this species. Conservation 1.",True, Oenothera laciniata,"
    'stem tips','flowers','flower buds'"
000158-a.json,"['BASAL LEAVES PRESENT, LEAVES ALTERNATE,', 'LOBED OR DIVIDED, SAP NOT MILKY', '20 Marsh yellowcress', '2', '2', 'Rorippa palustris Brassicaceae (Mustard family)']","FOOD USE: Gather the leaves and shoots and use them raw or cooked. Makesa good vegetable steamed like broccoli. The best time to collect this plant isin spring, but occasionally the greens are tender in summer, and it sometimesgerminates in late fall where ponds dry up. Conservation 1.",True, Rorippa palustris,"
    'leaves','shoots'"
000159-a.json,"['LOBED BASAL LEAVES OR DIVIDED, SAP NOT MILKY', 'PRESENT,', 'LEAVES', 'ALTERNATE,', 'Wintercress', 'it', '2', '2', 'J2', 'IWE-423', '22', '(Mustard', 'family)', 'Barbarea', 'vulgaris', 'Brassicaceae', 'leaves pinnately divided, hairless, with alarge, blunt ID terminal difficulty', 'divi-']","FOOD USE: Gather the shoots and tops while still meristematic in early to mid spring, when flower buds arewinter, or very early spring, when their flavor is mildest. Conservation 1.visible but have yet to open; use like a strong-flavored broccoli, Basal leaves are best collected in late autumn,Packerawithglobellaeithermaybespeciescon-ofwintercress.LOBEDBASALLEAVESORDIVIDED,SAPNOTMILKYPRESENT,LEAVESALTERNATE,Wintercressit22J2IWE-42322(Mustardfamily)BarbareavulgarisBrassicaceaeleavespinnatelydivided,hairless,withalarge,bluntIDterminaldifficultydivi-QUICKandHECKmuchsmallercirlodivisions;stemangular;yellowflowersinspring.sionWinterannualorbiennial.Basalleavesinarosette,4-9""both(10-23surfacescm)DESCRIPTION:(5-8cm)wide,pinnatelylobedordividedwith3-9lobes,torotund,longandThe2-3""terminallobecomposesmostoftheblade;itisbluntandovatetheveinusuallylobesaresmallandblunt,onepairveryclosetotheterminallobebutMidribwell-spaced;longandhairlesssomehairless.with2curled.ear-likesectionsatthebase,themarginswithlightspotsattheresttips.Sidenarrowed,stalk-likebase.Majorveinsdepressedfaintly,veinletsnotatall.leaveshaveabroad,shallowchanneledgeddistallywithathinleafywing,bluntlykeeledbeneath.Basalarewithabutpresentatflowering.Stemsmultiple,to3(1 m)talland0.7(18mm)thick,solidorwithatinywillinghollow,green,stronglyangledandgroovedinanasymmetricfashion,hairless,withascendingsimplebranchesintheupperhalf.Stemleavesclasping,flaredatthebasewith2ear-likelobes,shorterthanbasalleaves.Theyhaveafewlonghairsontherachiswings,especiallynearthebase-these-aretheonlyhairsontheplant.Theterminaldivisionsarenarrowerandoftenlobed.Uppermostleaves,associatedwiththeinflorescence,havelarge,bluntteeth.Inflorescenceterminalandaxillaryracemes,thepeduncleslongandnakedfor3-9""(8-23cm).Flowerbudsgreenwithyellow,spikytips.Flowers(latespring)have4brightyellowpetals,1cmacrosswhenopen,maturingintolong.narrowseedpods.CONFUSINGPLANTS:Oftenconfusedwithwatercress(p.212)becauseofthename.Watercresshascom-poundleaveswithmoreandlargerlateralleaflets,hollowstems,whiteflowers,nobasalrosette,andisaquatic.ButterweedPackeraglabellagrowsinsimilarhabitatsandresembleswintercressinspringbeforeflowering.Itcanbetoldapartbyteethonthelobesordivisions,morelobesperleaf,andthefactthattheuppermostleavesarepinnatelydivided(theyareonlylobedinwintercress).Asilverysheenfollowsbutterweedveinsontheuppersurface;thestemshavealargehollowandbrightpurpleridges.HABITAT:Moist,disturbedground,infulltopartialsun.Agriculturalfields,gardens,yards,parks,roadsides,riverbanks,lakeshores,driedpuddles,constructionsites,meadows,trailsthroughlowwoods.Native.FOODUSE:Gathertheshootsandtopswhilestillmeristematicinearlytomidspring,whenflowerbudsarewinter,orveryearlyspring,whentheirflavorismildest.Conservation1.visiblebuthaveyettoopen;uselikeastrong-flavoredbroccoli,Basalleavesarebestcollectedinlateautumn,Packerawithglobellaeithermaybespeciescon-ofwintercress.",True, Barbarea vulgaris,"
    'shoots','tops','basal leaves'"
000160-a.json,"['LEAVES', 'ALTERNATE,', 'BASAL', 'LOBED', 'OR', 'DIVIDED,', 'SAP', 'NOT', 'MILKY', 'mustard', '3', '(Mustard', 'family)', '24', 'Blue', 'Chorispora', 'tenella', 'leaves']","Individual FOOD USE: leaves Young, often tender remain tender well into flowering when stems have toughened.hairs can hold wind-blown soil.This mustard has a distinct, unique flavor that is odd and unforgettable but pleasant often and",True, Chorispora tenella, 'leaves'
000161-a.json,"['LOBED BASAL LEAVES OR DIVIDED, SAP NOT MILKY', 'PRESENT,', 'LEAVES', 'ALTERNATE,', '26 Field pepperweed', '2', 'Lepidium campestre Brassicaceae (Mustard family)', 'HECK small. Inhed basal leaves and clasping, entire stem leaves; all parts']","FOOD USE: The young leaves and stem tips canbe collected while tender and eaten raw or cooked(they're better cooked). The flavor is moderatelystrong. The seedpods and seeds have a hot, pep-pery flavor. You can use them when just formed, orwhen mature.",True, Lepidium campestre,"
    'Young leaves','stem tips','seedpods','seeds'"
000162-a.json,"['BASAL LEAVES PRESENT, LEAVES ALTERNATE,', 'LOBED OR DIVIDED, SAP NOT MILKY', '28 Tower mustard', '1', '3', 'Arabis glabra Brassicaceae (Mustard family)']","FOOD USE: The shoots make a good vegetablein spring; raw they are acceptable, but steamedor briefly boiled they are excellent. Older growthquickly becomes too tough to eat. Leavesusually strong and bit-remain tender even on flowering plants but may areterinflavor.Conserva-tion 2.FOOD USE:Theshootsmakeagoodvegetableinspring;rawtheyareacceptable,butsteamedorbrieflyboiledtheyareexcellent.Oldergrowthquicklybecomestootoughtoeat.Leavesusuallystrongandbit-remaintenderevenonfloweringplantsbutmayareterinflavor.Conserva-tion2.",True, Arabis glabra," ['shoots','leaves']"
