source,name_data,food_data,found_edibilty,Mistral_scientific_name
0133_a.txt,"FLOWERING STEM LEAFLESS, BASAL LEAVES COMPOUND
6 winged biscuitroot
3
Cymopterus Large montanus Apiaceae (Carrot family)
rosette of lacy grayish leaves with twisted difficulty divi- 2.
","FOOD USE: Roots are large,
starchy, and mild-good raw, hearty
and excellent cooked. They can be
baked or dried or made into flour.
The leaves don't taste very good.
Conservation 3/1.
",True, Cymopterus montanus
0133_b.txt,"LEAFLESS, BASAL LEAVES COMPOUND
7 Silverweed 177748 2
Potentilla anserina Rosaceae (Rose family)
","FOOD USE: Dig rhizomes from fall through spring. Wash, then eat them boiled, steamed, or roaster.
for large, lush plants on mudflats; the tiny, crooked rhizomes of stunted plants on grave! shores are
dig, and hardly worth eating if you dig them. Conservation 2.
",True, Potentilla anserina
0134_a.txt,"FLOWERING STEM LEAFLESS, BASAL LEAVES COMPOUND
NG-286
genus STRAWBERRY Fragaria Rosaceae (Rose family)
CHECK: Three hair toothed leaflets and a miniature strawberry. ID difficulty 2.
","FOOD USE: This is one of the first wild berries to ripen in late spring or early summer. While tedious to gather,
they are astoundingly delicious. All strawberry recipes are immensely better when made with wild fruit. The
leaves can be used for a moderately astringent tea. Conservation 1.
",True," Fragaria rosaecea 

     Input:
     Species:
     The large leaves of this plant are divided into three lobes, each with serrated edges. The flowers are small and white.
     Genus:
     The plant belongs to the lily family.
     Species Name:
     Lily, L. regalis

     Output:
     Lily regalis"
0134_b.txt,"RLOWERING STEM LEAFLESS, BASAL LEAVES COMPOUND
10 Violet wood sorrel
2
Oxalis violacea family Oxalidaceae 2 3
NG
338
MICK CHECK: heart; Low, clumped plant with three part
paper purple flowers with green centers on thin leatts ID
","FOOD USE: Bulbs are edible. with a pleasant
slightly tangy flavor. Beneath the bulb is a thick
ened taproot that is tender and delicious-bur
both of these underground parts are small All
above-ground parts are edible, tender. sour. and
delicious-but they are available only during the
spring. They are good in salads, soups or as 3
trailside nibble. Conservation 3/2.
",True, Oxalis violacea
0135_a.txt,"11 Small prairie-turnip
3 Hi IWE-282
Pediomelum hypogaeum + Fabaceae (Bean family)
ground-hugging plant with hairy stems and palmately difficulty compound 2.
","FOOD USE: Roots can be dug whenever the plants are visible, then peeled and
eaten raw or cooked in many ways. They dry readily, can be ground into flour or
meal, and are very good dehydrated. Conservation 3.
",True, Pediomelum hypogaeum
0135_b.txt,"STEM LEAFLESS, BASAL LEAVES COMPOUND
Related edible:
12 Nashville breadroot
3
Pediomelum subacaule Fabaceae (Bean family)
","FOOD USE: The root is slightiy bitter raw
tasty with a faint coconut flavor. The bitterness
easily be leached out by boiling and draining one
",True, Pediomelum subacaule
0136_b.txt,"nm
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
1
Rue anemone
1
Anemonella thalictroides
Ranunculaceae (Buttercup family)
","FOOD USE:
system prod
tubers.
These
terrible and propeo
mildly
toxic
when.
passable atter doring
and draining- out
wouldn't eat a large
quantity
Conserva-
tion 3.
",True, Anemonella thalictroides
0137_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR
2 Carpetweed
2
Mollugo verticillata family Molluginaceae
CHECK: small plant with thin stems creeping over the ground, forming mats;
","FOOD USE: Tender leaves can
be eaten raw or cooked. They
stay succulent often well into
flowering, but are often too
small to bother with. Conser-
vation 1.
",True, Mollugo verticillata
0137_b.txt,"LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
3 Common dwarf dandelion
Krigia caespitosa Asteraceae (Composite 2 family)
","FOOD USE: The tender leaves and stems can be eaten raw or cooked
like those of dandelions, lettuce, and other relatives. Conservation 1.
",True, Krigia caespitosa
0138_a.txt,"4
Salvia lyrata Lamiaceae (Mint family)
Lyre-leaf sage
1
rosette of hairy, pinnately-lobed leaves, difficulty often 1.
","FOOD USE: The basal leaves have a strange and terrible flavor,
and they are sandy. But the tender shoots are just barely good
enough to eat on purpose. Try them in spring well before they
bloom. Conservation 1.
",True, Salvia lyrata
0138_b.txt,"OR
(Mint
family)
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
5 Cup plant
2
2
Silphium perfoliatum Asteraceae (Composite family)
Basa
leaves-
","FOOD USE: Young shoots, generally a foot or less in height, can be peeled and eaten raw or CGO?
petioles can also be used and need not be peeled. The leaves themselves are edible when
have a strong, bitter flavor. Conservation 2/1.
",True, Silphium perfoliatum
0139_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR
6 Cornsalad
2
genus Valerianella
family Caprifoliaceae
","FOOD USE: Gather tender
growth in spring and eat raw or
cooked. Conservation 1.
",True, Valerianella caprifoliaceae
0139_b.txt,"mm
0
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
7 Spring beauty
3
2
genus Claytonia
family Montiaceae
","FOOD USE: Dig up tubers with a small trowel or digging stick. To find larger tubers, look for dense soot clusters fubers di
stems emanating from the same
are best when the plants are dormant but
this is when they are hard to find. They may
irritate the mouth when eaten raw. cooked
they are like miniature potatoes. out softer
and sweeter. The greens (all above ground
parts) are easy to harvest and mild in Flavo:
they are best eatenraw do a mbble or salad.
Conservation 3/2,
",True," Claytonia spring

    Input:

    mm
0
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
7 Spring beauty
3
2
Genus: Claytonia
Family: Montiaceae


    Output:
     Claytonia spring

    Input:

    mm
0
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
7 Spring beauty
3
2
Genus: Claytonia
Family: Montiaceae
Species: spring


    Output:
     Claytonia spring"
0140_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
8 Heal-all
Prunella vulgaris 1 Lamiaceae (Mint family)
CHECK: Low, non-aromatic mint with hairy petiole margins, difficulty mostly 3. toothless
","FOOD USE: Gather tender young leaves in spring or early summer. They can
be eatén raw but are better cooked-indeed, better when boiled with one water
poured off. Conservation 1.
",True, Prunella vulgaris
0140_b.txt,"0
1cm
BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
9
Bladder campion
3
IWE-51
Silene vulgaris and S. cserii Caryophyllaceae (Pink family)
","FOOD USE: Collect the tender young leaves and stems in spring and
early summer, before the plant flowers. Tender tips with flower buds are
good through mid summer. They are somewhat bitter raw and should be
briefly blanched and drained for best flavor.
",True," Silene vulgaris
     or
     Silene cserii

    Depending on the text, it may contain multiple scientific names. Extract only the first one you encounter. If the text does not contain a scientific name, respond with an empty string."
0141_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WHORLED
IWE-54
OF
White alba campion Caryophyllaceae (Pink family)
Silene Thigh high imp. fuzzy-stemmed difficulty We edy plant 2. with entire, hairy, paired
","FOOD USE: The tender young leaves
caribe eaten cooked. (Raw their flavor
Erather strong ) Pick them in spring
wellin advance of flowering
",True," Caryophyllaceae (Pink family) is not a scientific name. The correct scientific name is:
     Silene
     (Note: In this example, the text also mentions the family name, but it's not part of the scientific name for this species.)"
0141_b.txt,"BASAL LEAVES.PRESENT, STEM LEAVES PAIRED OR WHORLED
11
Mayapple
3
NG-116
Podophyllum peltatum family Berberidaceae
","FOOD USE: Mayapples do not ripen in May. Gather them from early summer (in the South) to late
(in the North) when they are dull yellow or straw-colored and the pulp is very soft. At this time, the
may be wilting or broken over. Suck out the pulp for a delicious snack, but spit out the somewhat toxic seed:
Mayapple pulp also makes excellent jam, jelly, juice, or pie. The skins are bitter. Unripe fruir
tastes terrible. Conservation 1.
",True, Podophyllum peltatum
0142_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES PAIRED
NG-244
12
Dentaria Cut-leaf laciniata toothwort Brassicaceae 2 (Mustard family)
Short, term like mustard with 3 deeply divided, ID difficulty palmate 2. leaves on the
","FOOD USE: Tubers, found just beneath the surface, have a strong flavor of horseradish and can be used
similarly as a seasoning. The entire above-ground portion of the plant can be used as greens, which have a
milder horseradish flavor and are good on sandwiches. Conservation 2/1.
",True," Dentaria cut-leaf
     or
     Dentaria laciniata"
0143_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES PAIRED OR WH
15 Broad-leaved toothwort
2
Dentaria diphylla Brassicaceae (Mustard family)
CHECK Low colonial herb with 3 coarsely toothed leaflets per leaf; 2. 4-petal white
","FOOD USE: Rhizomes can be used as a horseradish-like seasoning. Greens can be eaten in salads, sandwiches,
etc., for their spicy flavor. Conservation 2/1.
",True, Dentaria diphylla
0144_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE
1
Rumex acetosella 3 Polygonaceae (Buckwheat family)
Sheep sorrel
","FOOD USE: Tender leaves, especially in spring and fall, can be used raw or cooked as an addition to salads,
soups, or sandwiches, or pureed into an excellent sauce or soup base. In poor soil the plants may be small
and coarse; leaves are best for eating on non-flowering plants with no red coloration, where the soil is moist
and rich. High in oxalic acid.
",True, Rumex acetosella
0145_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE,
3
Rumex Sorrel acetosa 3 Polygonaceae (Buckwheat family)
Brittle. tender, hairless leaves with flat to raised veins difficulty and two 1. reflexed
","FOOD USE: Tender leaves are excellent in salad, soup, or stir fry. Basal leaves
are best, and are available in spring or early summer, then again in late summer
or autumn. High in oxalic acid. Conservation 1.
",True, Rumex acetosa
0145_b.txt,"LEAVES PRESENT, STEM LEAVES ALTERNATE, ENTIRE
4
Lesser celandine
2
Ficaria verna Ranunculaceae (Buttercup family)
UICK CHECK: A spring carpet of small, heart shaped
Notch; bright yellow flowers rise above the leaves ID difficulty 1.
","FOOD USE: The tubers are small but abundant and can be eaten cooked. They are best collects
tops are dormant from late summer through winter. The young leaves can be eaten in spring but
acrid and should also be boiled and drained.
",True, Ficaria verna
0146_a.txt,"22
2
5
Alpine Bistorta bistort vivipara FATHER Polygonaceae 1 2 (Buckwheat family)
CHECK: Erect, unbranched, shin-high herb with entire, long-lanceolate 1. leaves
","FOOD USE: The rhizomes can be eaten after boiling but are rather astringent. The young, tender leaves
are slightly tangy and taste good raw or cooked. Mature bulblets can be stripped off by hand in late summer
and eaten raw, parched and ground into meal, fried, or toasted; they are starchy with a pleasant nutty flavor.
Conservation 3/1/1.
",True, Bistorta bistort
0146_b.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, ENTIRE
DOCK
E
NG-226
genus
Rumex
(in
part)
Polygonaceae
(Buckwheat
","FOOD USE: Young leaves are best cooked. They should still be scrolled or folded, or have obvious creases
where they have just unfolded. Young petioles can be used as a vegetable like rhubarb, and the milde: ones
are good raw. Peel young stems to reveal a tender interior that is good raw or cooked. Mature seeds can also
be separated from their chaff and used as a grain, but generally they are too bitter to be palatable and must
be leached.
",True, Rumex polygonacus
0148_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE:
11 bluebells
Mertensia Virginia virginica Boraginaceae 2 (Borage family)
erect leaves with rounded tips, all parts leaning smooth to one and
","FOOD USE: Gather the young leaves in spring before the plants flower, or just as they are beginning to flower.
Eat raw or cooked; they are extremely tender but somewhat bitter. Conservation 2.
",True, Mertensia virginica
0148_b.txt,"orage fami
STEM LEAVES ALTERNATE, ENTIRE
12 Northern bluebells
2
Mertensia paniculata
Boraginaceae
IICK CHECK: panicles Hairy, large, entire leaves with depressed and family)
(Borage
drooping of blue, bell-like flowers. ID difficulty 3.
","FOOD USE: The tender spring greens make a nice salad green or potherb. Leaves persisting through survice
remain tender enough to eat. Conservation 2.
",True, Mertensia paniculata
0149_a.txt,"AVES ALTERNATE, ENTIRE.
BASAL
13 Seaside bluebells
Mertensia maritima Boraginaceae 2 (Borage family)
CHECK: Creeping bluish-gray plant of seashores flowers. with broad, ID difficulty smooth, 1.
","FOOD USE: Tender leaves and stem
tips can be eaten raw or cooked. Con-
servation 2.
",True, Mertensia maritima
0149_b.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, ENTIRE
14 Seaside goldenrod
Solidago sempervirens Asteraceae (Composite family)
UCK erect CHECK: stems with Large, narrow, entire, erect, evergreen leaves crawded
tall, lanceolate leaves; clusters of small yellow flower heads near ID difficulty the of 2.
","FOOD USE: Tender young leaves, and the shoots after peeling, can be eaten raw or
cooked. The season of availability is long, especially in the South. Leaves can be used
for tea. They are aromatic like other goldenrods but much more substantial and not as
strong. Conservation 2.
",True, Solidago sempervirens
0150_a.txt,"Basal leaves large, pointed, folded difficulty along the 2. midvein, on long petioles
","FOOD USE: Gather the young, tender leaves in spring and use as greens raw or cooked. The flower buds
and flowers are available from late spring through summer and can be used similarly. All of these parts can
be used in smoothies to render the stiff hairs innocuous.
",True, No scientific name found in the given text.
0150_b.txt,"laceae (Borage family
ALTERNATE,
burdock
ENTIRE
2
2
2
genus Arctium
FH-324
Asteraceae
OPICK IL difficulty CHECK: 1. Rosettes of huge broad leaves on long family)
(Composite
anched
DEED
","FOOD USE: Roots can be collected all year from plants without
stems. They grow very deep and require extensive excavation, but
are often large enough to be worth it. Make a deep hole beside
the root, then carefully loosen it sideways. The top of the root is
tough; the good part is the lower 2/3. Use roots in pot roast or stew
boiled, or sliced and fried. Cut stalks at the base when less than
1/3 of their final height and still vigorously growing (in late spring
or early summer, well before any branches appear), then peel the
outer rind. Cut the peeled stalk into sections and use like potatoes.
The whiter lower part of the stalk takes much longer to cook than
the greenish upper part. Petioles can also be used before they have
reached full size. The outer surface is bitter and should be peeled
scraped off, then rinsed. After this they can be used in soups
or or stew; the texture (but not the flavor) is reminiscent of celery.
",True, Arctium ancedum
0151_b.txt,"STEM LEAVES ALTERNATE. ENTIRE
19 New England aster
3
Aster novae-angliae
Asteraceae (Aster/Composite family)
UICK CHECK: Rosette of narrow, hairy, sessile leaves; stem hairy with
ing leaves; large purple flowerheads in autumn. ID difficulty 1.
","FOOD USE: Tender young leaves and stem tips are a nice green; 1 prefer them raw. Conservation 2.
",True, Aster novae-angliae
0152_a.txt,"BASAL LEAVES PRESENT,
20 Hoary alyssum
Brassicaceae 2 (Mustard family)
Berteroa incana
gray-green mustard of dry, sunny sites, the leaves rough ID difficulty and mostly 1.
","FOOD USE: The thin shoots can be eaten raw or cooked. Get them
before they become tough and raspy with stiff hairs. I usually discard
most of the young leaves, which roughen before the stems. The seeds
can be used sparingly as a seasoning.
",True, Berteroa incana
0153_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
Harebell
1
3
2
3
1
Campanula
rotundifolia
family
Campanulaceae
","FOOD USE: Rhizomes taste okay but are small and rather tough. Young leaves and shoots can be eaten raw
or cooked. Flowers make an attractive, mildly-flavored garnish or nibble. Conservation 3/2/1.
",True, Campanula rotundifolia
0154_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
American bellflower (continued)
Shoot at the ideal stage for eating
typical leaves, while the upper raceme has a single linear. pointed, downcurved bract, with a prominent light
midvein, beneath each flower. Short pedicels are borne in clusters at leaf nodes. Flower buds are strongly
ridged, purple, and white at the base. Flowers (mid to late summer) about 0.9"" (23 mm) across, the corolla
blue with a short tube that spreads widely into 5 pointed, hooked lobes. Sepals are fused at the base, then
wide-spreading and linear. The style protrudes conspicuously and usually curves upward, terminating in a stigma
that splits into 3 or 4 parts. Fruit a small, many-seeded capsule.
HABITAT: Well-drained, rich soil in moderately disturbed hardwood forests, such as steep slopes, high
fioodplains, recently logged forests, forest edges, and dirt road margins. Native.
FOOD and mild. USE: Flower Young shoots and leaves can be eaten raw or cooked, and at the ideal stage are extremely tender
buds and flowers are also edible. Conservation 2/1.
good, COMMENTS: especially American bellflower greens have a peculiar flavor-almost fishy, slightly
when young. It is when the best cooked. of This nearly-unknown edible would be more popular if it were sweet, but very
AKA Campanulastrum americanum. the bellflowers, and remains one of the best kept foraging secrets more in our distinct region.
Creeping bellflower
3
3
Campanula rapunculoides family Campanulaceae 3 2 2
IWE-107
","FOOD and mild. USE: Flower Young shoots and leaves can be eaten raw or cooked, and at the ideal stage are extremely tender
buds and flowers are also edible. Conservation 2/1.
",True, Campanula rapunculoides
0154_b.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TO
base ary veins of a stalk. from Velns the base. and midvein deeply depressed above and protruding below there
ride. Petioles 1.5-3 times Margins the have broad, rounded, closely -spar ed teeth ,1
with erect hairs blade length with a sharp-edged, dark-green hannet with a my ""
round, or the clumps, erect when young, usually gently arched or leaning (60-199)
thick, single in especially small on channel edges and the underside Stems 24 8 that is
the solid, surface green to purplish, smooth with faint ridges running down when from
ridges when young, sometimes becoming hairless with age. Stem leaves alternate, the
to the basal leaves; upward they decrease in size to about 1"" (2.5 cm) and become lance
hairy only on the main veins below. Petioles also decrease; upper leaves are sessile Inflor
raceme up to half the stem's length, the flowers single, paired, or in small clusters on di
pedicels tending to one side. Occasionally there are small raceme branches. Flowers (m
0.8-1.4"" (2-3.5 cm) long. Corolla blue-purple, bell-like, divided halfway to the base into 5 tr
lobes. Calyx 5 green, narrowly triangular, sharp, spreading to reflexed lobes about 20% of p
round 5-8 mm capsule that dries to release its seeds through multiple openings.
CONFUSING PLANTS: Basal leaves may be told from those of violets or asters by the m
HABITAT: Escaped from cultivation and persistent. Most commonly seen near old home si
to roadsides, meadows, and fields. Likes light shade but sometimes grows in full sun.
FOOD USE: Dig the roots at the base of the plant at any time of year; they are best from 1
They are branched and usually thin near the surface; the enlarged section begins a few inc
cooked. Young leaves and shoots can be gathered when tender in spring and early summe
or cooked, although their texture is hairy. Flowers and flower buds are edible raw or cook
COMMENTS: This is one of our best cooked root vegetables, with a mild and sweet flavo
the slightly fishy taste characteristic of this genus; they are one of my favorite fried green
popular plant of perennial gardens but has now fallen so far out of favor that it has been m
in many jurisdictions, despite minimal invasive tendencies.
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TO base ary veins of a stalk. from Velns the base. and midvein deeply depressed above and protruding below there ride. Petioles 1.5-3 times Margins the have broad, rounded, closely -spar ed teeth ,1 with erect hairs blade length with a sharp-edged, dark-green hannet with a my "" round, or the clumps, erect when young, usually gently arched or leaning (60-199) thick, single in especially small on channel edges and the underside Stems 24 8 that is the solid, surface green to purplish, smooth with faint ridges running down when from ridges when young, sometimes becoming hairless with age. Stem leaves alternate, the to the basal leaves; upward they decrease in size to about 1"" (2.5 cm) and become lance hairy only on the main veins below. Petioles also decrease; upper leaves are sessile Inflor raceme up to half the stem's length, the flowers single, paired, or in small clusters on di pedicels tending to one side. Occasionally there are small raceme branches. Flowers (m 0.8-1.4"" (2-3.5 cm) long. Corolla blue-purple, bell-like, divided halfway to the base into 5 tr lobes. Calyx 5 green, narrowly triangular, sharp, spreading to reflexed lobes about 20% of p round 5-8 mm capsule that dries to release its seeds through multiple openings. CONFUSING PLANTS: Basal leaves may be told from those of violets or asters by the m HABITAT: Escaped from cultivation and persistent. Most commonly seen near old home si to roadsides, meadows, and fields. Likes light shade but sometimes grows in full sun. FOOD USE: Dig the roots at the base of the plant at any time of year; they are best from 1 They are branched and usually thin near the surface; the enlarged section begins a few inc cooked. Young leaves and shoots can be gathered when tender in spring and early summe or cooked, although their texture is hairy. Flowers and flower buds are edible raw or cook COMMENTS: This is one of our best cooked root vegetables, with a mild and sweet flavo the slightly fishy taste characteristic of this genus; they are one of my favorite fried green popular plant of perennial gardens but has now fallen so far out of favor that it has been m in many jurisdictions, despite minimal invasive tendencies. ","FOOD USE: Dig the roots at the base of the plant at any time of year; they are best from 1
They are branched and usually thin near the surface; the enlarged section begins a few inc
cooked. Young leaves and shoots can be gathered when tender in spring and early summe
or cooked, although their texture is hairy. Flowers and flower buds are edible raw or cook
",True, Velns balsamifidus
0155_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
4
Marsh-marigold Caltha palustris Ranunculaceae 1 E FH-200 (Buttercup family) rounded
Short, Jumped. stout, multi-stemmed, difficulty glossy 2. herb with or
our leaves on long petioles. ID
","FOOD USE: Collect young growth before the
flowers open in early spring. I usually pluck whole
stems with attached leaves and flower buds. To
rid the greens of their bitterness, boil in volu-
minous water for 20 minutes or more, changing
water if desired, then drain. Conservation 1.
",True, Caltha palustris
0155_b.txt,"cup
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
5 Scurvy-grass
3
genus Cochlearia Brassicaceae (Mustard family)
branching UICK CHECK: stems Tiny plant with small, broad, succulent basal
with small, blunt leaves and 4-petaled flowers leaves ID difficulty an long
","FOOD USE: Tender leaves and stems are eaten raw or cooked. They are excellent-like a slightly salty signny
hot cabbage. Conservation 2.
",True, Cochlearia scurvy-grass
0156_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
bittercress
2
III.
Cardamine Bulbous bulbosa Brassicaceae (Mustard family)
with erect, unbranched stem and broad lower ID leaves; difficulty upper 2.
leaves OUICK narrow, CHECK: sessile, Small with plant large teeth; 4-petaled white flowers in racemes.
Perennial herb from a white, amorphous, knobby tuber 8-15 mm across, in fall
","FOOD USE: The tu-
ber resides close
to the surface and
can be unearthed
by hand. All tender
parts above ground
can be eaten raw or
cooked. All parts have
a horseradish flavor.
Conservation 3/2.
",True, Cardamine bulbosa
0156_b.txt,"mm
0
1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
7
Field pennycress
1
2
Thlaspi arvense
Brassicaceae (Mustard family)
","FOOD USE: Aliten-
der parts are edible,
but the leaves and
flower buds have a
very strong fiavor-
I remove them be-
fore cooking shoots
Seeds can be used
as a seasoning.
",True, Thlaspi arvense
0157_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
Armoracia Horseradish rusticana 2 Brassicaceae 2 (Mustard family)
Thick champs of large, erect, irregularly toothed or scalloped, difficulty 1. dock-like
OUTCK leaves on CHECK long petioles; tall stalk with racemes of white flowers. ID
Perennial plant from a large multi-crowned taproot or taproot ovate cluster, to
","FOOD USE: Young leaves and shoots in spring and early summer can be eaten raw or used as a potherb.
More often, sections of root are peeled and blended or grated as a seasoning. The root can be collected at
any time, but is best when the plant is dormant.
",True, Armoracia rusticana
0157_b.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
10 Smooth rock cress
2
Boechera laevigata Brassicaceae 322 (Mustard family)
","FOOD USE: Tender spring
leaves, shoots, and flower
buds can be eaten raw
cooked. Conservation 2.
",True, Boechera laevigata
0158_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
2
3
Hesperis Dame's rocket matronalis 2 Brassicaceae 3 (Mustard family)
CHECK: Colonial herb with erect, chest-high stems unbranched and long, below thin the pods. top,
","FOOD USE: The large winter leaves persist through hard frost and make
a nice potherb when few are available, but they are not as good as the
spring leaves. In late spring the shoots make an okay vegetable raw and
an excellent one cooked. Use any tender greens at the shoot top before
flowering. Flower buds are okay; flowers have a slightly sweet-hot flavor
and add beautiful color to food.
",True, Hesperis matronalis
0158_b.txt,"1cm
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
Whitetop
2
1
Cardaria draba Brassicaceae (Mustard family)
CHECK: of white Hairy colonial mustard with grayish
RIPTION: flowers in spring, and plump, heart shaped leaves nods and stems. ID
eaves Perennial from a root system that spreads difficulty 2.
acute and at the lower base, stem blunt leaves are elliptic to obovate, 1-3"" (2.5 laterally 8cm) to form colonies
and often indented at the long, flat. flesny,
hair. above They and wither flat about flowering time. Veins offset tip, by light both color. sides flat densely coated
length, or scarcely protruding below. Petioles of lower or scarrely
broad and nearly flat on top, D-shaped below. Stems erect leaves and up to 150%
M
but multiple and leaning without, 12-28"" (30-70cm) tall and 7-11 mm single with
abundant
alternate, slightly angled, the color uniform gray-green, densely soft-hairy, branched thick, solid, Mestinard
and elliptic with blunt tips and scattered blunt teeth, with the veins more classing near
eaves per leaves are held erect and appressed on progressively shorter petioles-sessile only and in the UPDER jar ha
protruding below. Inflorescence multiple racemes, at first compact with flowers strongly depressed
several adjacent clusters about the same level, giving a flat-topped appearance in bloom. crowded The at NO the it.
often show even in the bud stage. During and after flowering the racemes lengthen a little and the
ngled, straight pedicels lengthen a lot (ultimately becoming 3-5 times as long as the flower), resulting
crowded cluster where the members of adjacent racemes mingle. Flowers 6-10 mm across with iou: ``
obovate, widely spaced, white petals, not held at right angles to each other. Pods short, plump, ippsici :
heart-shaped. WITH
line dividing them
into two ur equal
""halves.""
HABITAT: Dis.
turbed sunny areas
with well-dra. ned
soil, fields. roadsides
vacant lots, pastures
Introduced.
FOOD USE: Tender
new shoots. leafy
tops and flower
bud clusters (spring)
can be used raw or
cooked like a strong
broccoli.
COMMENTS: One
of the most coin-
mon weedy mus
tards of urban areas
in the High Plains
whitetop can orten
be oliected in great
quantity with little
effort. Some other
mustands are also
sometimes called
whitetop. AKALeD
divin diaba hear
cress heart pod
hoary cress
347
1cm BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED Whitetop 2 1 Cardaria draba Brassicaceae (Mustard family) CHECK: of white Hairy colonial mustard with grayish RIPTION: flowers in spring, and plump, heart shaped leaves nods and stems. ID eaves Perennial from a root system that spreads difficulty 2. acute and at the lower base, stem blunt leaves are elliptic to obovate, 1-3"" (2.5 laterally 8cm) to form colonies and often indented at the long, flat. flesny, hair. above They and wither flat about flowering time. Veins offset tip, by light both color. sides flat densely coated length, or scarcely protruding below. Petioles of lower or scarrely broad and nearly flat on top, D-shaped below. Stems erect leaves and up to 150% M but multiple and leaning without, 12-28"" (30-70cm) tall and 7-11 mm single with abundant alternate, slightly angled, the color uniform gray-green, densely soft-hairy, branched thick, solid, Mestinard and elliptic with blunt tips and scattered blunt teeth, with the veins more classing near eaves per leaves are held erect and appressed on progressively shorter petioles-sessile only and in the UPDER jar ha protruding below. Inflorescence multiple racemes, at first compact with flowers strongly depressed several adjacent clusters about the same level, giving a flat-topped appearance in bloom. crowded The at NO the it. often show even in the bud stage. During and after flowering the racemes lengthen a little and the ngled, straight pedicels lengthen a lot (ultimately becoming 3-5 times as long as the flower), resulting crowded cluster where the members of adjacent racemes mingle. Flowers 6-10 mm across with iou: `` obovate, widely spaced, white petals, not held at right angles to each other. Pods short, plump, ippsici : heart-shaped. WITH line dividing them into two ur equal ""halves."" HABITAT: Dis. turbed sunny areas with well-dra. ned soil, fields. roadsides vacant lots, pastures Introduced. FOOD USE: Tender new shoots. leafy tops and flower bud clusters (spring) can be used raw or cooked like a strong broccoli. COMMENTS: One of the most coin- mon weedy mus tards of urban areas in the High Plains whitetop can orten be oliected in great quantity with little effort. Some other mustands are also sometimes called whitetop. AKALeD divin diaba hear cress heart pod hoary cress 347 ","FOOD USE: Tender
new shoots. leafy
tops and flower
bud clusters (spring)
can be used raw or
cooked like a strong
broccoli.
",True, Cardaria draba
0159_a.txt,"BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
Garlic mustard
3
1
1
NG-250
Alliaria petiolata Brassicaceae (Mustard family)
","FOOD USE: Roots are horseradishy but small and tough.
Tender leaves can be used at any time, but more for
seasoning than bulk. Shoots, before the flowers have
opened in mid spring, are the mildest part of the plant
and can be used raw in salads, cooked in soups or stir-fry,
or steamed like asparagus.
",True, Alliaria petiolata
0159_b.txt,"0
BASAL LEAVES PRESENT, STEM LEAVES ALTERNATE, TOOTHED
14 Rattlesnake master
2
Eryngium
yuccifolium
Apiaceae
(Carrot
family)
ball-like of tiny pale flowers. ID difficulty 1.
UICK CHECK: clusters Long, stiff, sharp-tipped, yucca-like leaves with spiny-toothed margins
","FOOD USE: The tender bases of young shoots can be eaten
in late spring, raw or cooked. You may want to peel them.
Conservation 3.
",True, Eryngium yuccifolium
