source,name_data,food_data,found_edibilty,Mistral_scientific_name,words_in_name
0190_b.txt,"prossicocede (Mustard f family)
BASAL LEAVES PRESENT, LEAVES ALTERNATE,
LOBED OR DIVIDED, SAP NOT MILKY
are summer) also yellow. 9-13 mm Pods across long with four fan shaped yellow petals, each with
and nearly appressed. Seeds and spherical narrow, and roundish light brown with 4 to ridges, reddish narrowed brown a or long and dark stalked beak-like base: 7' the the tip. 1 linear overlapping sena
HABITAT: uilding sites, Disturbed compost soil, heaps, especially Introduced. where very rich and hilly. Commonly found in gray gardens. agricultural fields.
FOOD raw or cooked-those USE: Young plants are found mostly from early to mid summer. Leaves and tender
the stems. near the inflorescence are much hotter than lower parts. Leaves are more tips pungent are excellent than
Ripe seeds can be collected by
stripping the dry pods or beating the mature
tops, then winnowing (see p.27). Black mus-
tard is grown commercially for its hot seeds.
COMMENTS: This giant mustard is locally
abundant in rich soil. The flavor is great if
you can handle the heat. (The uppermost
greens are fire-in-the-sinus hot.) The seeds
make my favorite wild mustard.
Related edible:
33 White mustard Sinapis alba
A belly-high, yellow-flowered, summer-blooming weedy mustard with short, broad leaves
with a few large lobes. The pods are curved and tapered with a halo of white hairs around
the base. The tender greens can be collected from early summer through autumn, and
the seeds can be used to make a condiment. This mustard is extremely easy to recognize
in fruit. It is pure nose-burning hot, without any horseradish flavor or bitterness-one of
the best hot greens.
Widespread
but sporadic
411
prossicocede (Mustard f family) BASAL LEAVES PRESENT, LEAVES ALTERNATE, LOBED OR DIVIDED, SAP NOT MILKY are summer) also yellow. 9-13 mm Pods across long with four fan shaped yellow petals, each with and nearly appressed. Seeds and spherical narrow, and roundish light brown with 4 to ridges, reddish narrowed brown a or long and dark stalked beak-like base: 7' the the tip. 1 linear overlapping sena HABITAT: uilding sites, Disturbed compost soil, heaps, especially Introduced. where very rich and hilly. Commonly found in gray gardens. agricultural fields. FOOD raw or cooked-those USE: Young plants are found mostly from early to mid summer. Leaves and tender the stems. near the inflorescence are much hotter than lower parts. Leaves are more tips pungent are excellent than Ripe seeds can be collected by stripping the dry pods or beating the mature tops, then winnowing (see p.27). Black mus- tard is grown commercially for its hot seeds. COMMENTS: This giant mustard is locally abundant in rich soil. The flavor is great if you can handle the heat. (The uppermost greens are fire-in-the-sinus hot.) The seeds make my favorite wild mustard. Related edible: 33 White mustard Sinapis alba A belly-high, yellow-flowered, summer-blooming weedy mustard with short, broad leaves with a few large lobes. The pods are curved and tapered with a halo of white hairs around the base. The tender greens can be collected from early summer through autumn, and the seeds can be used to make a condiment. This mustard is extremely easy to recognize in fruit. It is pure nose-burning hot, without any horseradish flavor or bitterness-one of the best hot greens. Widespread but sporadic 411 ","FOOD raw or cooked-those USE: Young plants are found mostly from early to mid summer. Leaves and tender
the stems. near the inflorescence are much hotter than lower parts. Leaves are more tips pungent are excellent than
Ripe seeds can be collected by
stripping the dry pods or beating the mature
tops, then winnowing (see p.27). Black mus-
tard is grown commercially for its hot seeds.
",True,"prossicocede
     The text does not contain a clear mention of a genus and species for the plant in question. The text seems to be describing two different mustard plants: 'prossicocede' and 'White mustard' (Sinapis alba). The first one is described as a giant mustard with hot seeds, while the second one is described as a weedy mustard with hot greens. Both of them belong to the mustard family (Brassicaceae). However, without more context or a clear mention of the scientific name, it is impossible to extract a single binomial scientific name from the text.",98
0197_b.txt,"mm
0
1cm
BASAL ONCE LEAVES PRESENT,
COMPOUND WITH LEAVES ALT LEAFLETS
the leaflets pound distal occasionally side, Midveins have are short not depressed. petiolules. The Leaflets rachis are is often highly asymmetric with blade
the peduncle umbels, round, one to smooth, a few, terminal thin, to or 9"" from (23 upper cm) long, branches deeper in than axils wide of reduced and channeled. leaves with inflorescer a clasning it the
0-2 fl +-topped linear, drooping, in shade but become hemispheric in full sun, Great the umbels 3-8"" across, may r
mostly well needle-tipped bracts with inrolled margins. rays rounded. Umbellets 1.5-5"" long, subti
early fall) separated, subtended by 1-5 tiny, short, thread-thin bracts (hard 7-21, 8"" (13 20 mm
the sharp petal on thread-thin tips incurved curved pedicels, not touching, 4 mm across, green in to the see) center Flowers with (late whit ;//
almost touch making them look short and blunt. Petals roughly size and 1
each other. Fruit dry upon maturity, 3-4 mm long, oval, flattened, are sharp equal edged. in
similar CONFUSING SPECIES: Common water hemlock Cicuta maculata (p. 668) may share its habitat. and
and far at a glance, but has regularly serrated leaf margins and multi-compound leaves with smaller
more of them. The secondary veins are numerous, straight at first, and deeply depressed. T
of water hemlock are entirely dissimilar. Bulblet water hemlock Cicuta bulbifera (p. 670) IS mostly
and has multi-compound leaves with exclusively narrow leaflets, and bulblets in upper leaf axils. All
springwater parsnip (p. 216) and water parsnip (p. 213), both edible.
HABITAT: Seepages, ponds margins, marshes, wet meadows and stream edges, in rich, high-calc
Grows in shade to full sun, but larger in sun. Native.
WARNING: This is one of the three plants in this book that I consider the most likely for
tification. Proceed with great caution!
FOOD USE: The tubers can be used as a potato-like vegetable, best gathered from fall through spri
are fantastic in any way you'd use a potato. Take a couple and replant the crown. Conservation 3.
COMMENTS: Probably my favorite root vegetable: like a
potato with a faint hint of carrot, but with a better texture
and flavor than either. Widely and erroneously reported as
poisonous to livestock; the name results from confusion with
water hemlock. This vegetable, almost completely unknown
to modern foragers, was eaten by the Cherokee (and probably
many Native nations in our region) but its food tradition has
been hanging by a thread for a century. Although you will find
it listed as deadly poisonous in many sources, this is nonsense.
I grow this vegetable, eat it as often as I can, and feed it to my
guests, who have universally found it excellent. This is what
the colonial destruction of food knowledge looks like. I have
not listed the shoots or greens as edible due to the lack of eth-
nographic information, but they are not poisonous. There are
other species in this genus, the edibility of which are unknown
to me. AKA stiff cowbane, pig potato.
Leaflets may be entire or toothed.
mm 0 1cm BASAL ONCE LEAVES PRESENT, COMPOUND WITH LEAVES ALT LEAFLETS the leaflets pound distal occasionally side, Midveins have are short not depressed. petiolules. The Leaflets rachis are is often highly asymmetric with blade the peduncle umbels, round, one to smooth, a few, terminal thin, to or 9"" from (23 upper cm) long, branches deeper in than axils wide of reduced and channeled. leaves with inflorescer a clasning it the 0-2 fl +-topped linear, drooping, in shade but become hemispheric in full sun, Great the umbels 3-8"" across, may r mostly well needle-tipped bracts with inrolled margins. rays rounded. Umbellets 1.5-5"" long, subti early fall) separated, subtended by 1-5 tiny, short, thread-thin bracts (hard 7-21, 8"" (13 20 mm the sharp petal on thread-thin tips incurved curved pedicels, not touching, 4 mm across, green in to the see) center Flowers with (late whit ;// almost touch making them look short and blunt. Petals roughly size and 1 each other. Fruit dry upon maturity, 3-4 mm long, oval, flattened, are sharp equal edged. in similar CONFUSING SPECIES: Common water hemlock Cicuta maculata (p. 668) may share its habitat. and and far at a glance, but has regularly serrated leaf margins and multi-compound leaves with smaller more of them. The secondary veins are numerous, straight at first, and deeply depressed. T of water hemlock are entirely dissimilar. Bulblet water hemlock Cicuta bulbifera (p. 670) IS mostly and has multi-compound leaves with exclusively narrow leaflets, and bulblets in upper leaf axils. All springwater parsnip (p. 216) and water parsnip (p. 213), both edible. HABITAT: Seepages, ponds margins, marshes, wet meadows and stream edges, in rich, high-calc Grows in shade to full sun, but larger in sun. Native. WARNING: This is one of the three plants in this book that I consider the most likely for tification. Proceed with great caution! FOOD USE: The tubers can be used as a potato-like vegetable, best gathered from fall through spri are fantastic in any way you'd use a potato. Take a couple and replant the crown. Conservation 3. COMMENTS: Probably my favorite root vegetable: like a potato with a faint hint of carrot, but with a better texture and flavor than either. Widely and erroneously reported as poisonous to livestock; the name results from confusion with water hemlock. This vegetable, almost completely unknown to modern foragers, was eaten by the Cherokee (and probably many Native nations in our region) but its food tradition has been hanging by a thread for a century. Although you will find it listed as deadly poisonous in many sources, this is nonsense. I grow this vegetable, eat it as often as I can, and feed it to my guests, who have universally found it excellent. This is what the colonial destruction of food knowledge looks like. I have not listed the shoots or greens as edible due to the lack of eth- nographic information, but they are not poisonous. There are other species in this genus, the edibility of which are unknown to me. AKA stiff cowbane, pig potato. Leaflets may be entire or toothed. ","FOOD USE: The tubers can be used as a potato-like vegetable, best gathered from fall through spri
are fantastic in any way you'd use a potato. Take a couple and replant the crown. Conservation 3.
",True,"None

    The text does not contain a clear binomial scientific name.",14
0209_a.txt,"BASAL LEAVES PRESENT, LEAVES ALTERNATE,
MULTI-COMPOUND WITH DISTINCT LEAFLETS
Purple angelica (continued)
FOOD USE: Angelica has a very strong soapy flavor and will numb your tongue, especially if eaten raw. For th
reason it IS typically used in moderation. more as a seasoning than a vegetable. However, the heart in sprin
pale and wrapped in sheaths when 4-9"" (10-23 cm) tall, is not 50 soapy and can be used in soups or casserol
like celery. Young stalks and petioles are strong but can be used as a flavoring and have been traditional
candied. Seeds have also
been used as a seasoning.
Conservation 2/1.
WARNING: The juice is
phototoxic to the skin (see
p. 23),
COMMENTS: My friends at
Prairie Moon Nursery aptly
call them ""stately sentinels
along stream beds."" Purple
angelica is similar to the
European Angelica archan-
gelica, for which there is a
rich tradition of medicinal
and culinary use. In Scandi-
navia, cultivars with milder
flavor and solid stalks have
been bred.
BASAL LEAVES PRESENT, LEAVES ALTERNATE, MULTI-COMPOUND WITH DISTINCT LEAFLETS Purple angelica (continued) FOOD USE: Angelica has a very strong soapy flavor and will numb your tongue, especially if eaten raw. For th reason it IS typically used in moderation. more as a seasoning than a vegetable. However, the heart in sprin pale and wrapped in sheaths when 4-9"" (10-23 cm) tall, is not 50 soapy and can be used in soups or casserol like celery. Young stalks and petioles are strong but can be used as a flavoring and have been traditional candied. Seeds have also been used as a seasoning. Conservation 2/1. WARNING: The juice is phototoxic to the skin (see p. 23), COMMENTS: My friends at Prairie Moon Nursery aptly call them ""stately sentinels along stream beds."" Purple angelica is similar to the European Angelica archan- gelica, for which there is a rich tradition of medicinal and culinary use. In Scandi- navia, cultivars with milder flavor and solid stalks have been bred. ","FOOD USE: Angelica has a very strong soapy flavor and will numb your tongue, especially if eaten raw. For th
reason it IS typically used in moderation. more as a seasoning than a vegetable. However, the heart in sprin
pale and wrapped in sheaths when 4-9"" (10-23 cm) tall, is not 50 soapy and can be used in soups or casserol
like celery. Young stalks and petioles are strong but can be used as a flavoring and have been traditional
candied. Seeds have also
been used as a seasoning.
Conservation 2/1.
",True,"Purple angelica

     Note: The capitalization of the first letter of each word in the output is for readability only and does not affect the actual scientific name extraction.",32
0210_b.txt,"0
1cm
BASAL-COMPOUNDESENTH LEAVES ALTERNATE,
DISTINCT LEAFLETS
spaced, only a pinhole alternate, hollow, progressively reaching 28-40"" smaller (70-102 on cm) in height and 12 mm thick Stem leaves form and
umbellets not touching a nearly flat in bloom. compound umbel to 4.5"" (11 cm) wide with 18-30 channeled. thick stiff, and brittle
Inflorescence shorter petioles, the sheaths enlarged. motely
primary umbel lacks Rays of the umbellet are very short- flowers and fruit harry. primary rays'
l'owers (early to late bracts; umbellets have 5-6 pointed, linear bracts on the outer side only. oustered both crowded like The
summer) tiny, with petals nearly invisible Fruits multi-ridged. plumo. hairy schizocaros fingers.
CONFUSING PLANTS: Water hemlock (p. 668) grows in very different habitat;
it has depressed veins, pointed leaflets, and hairless stems.
Upper stem and leaf
HABITAT: Dry, open woodlands and forest margins, especially where the soil is
sandy or thin; associated with oaks, pines, black cherry, and sassafras. Native. H
FOOD USE: Young, tender leaves in spring can be used like parsley. Tender
shoots before blooming (often drooping) can be used as a cooked vegetable-
but the flower buds are strongly flavored and I avoid them. Conservation 2.
COMMENTS: Despite the Linnaean name I have seen no evidence that this
species is toxic. I have eaten it several times and have received reliable reports
from other people who have eaten it, none with any ill effect. In fact, it is much
milder than purple angelica, and I think the greens are far better. Some sources
report that the root is the toxic part; I do not eat, nor recommend eating, the
roots of any angelica. AKA woodland angelica.
shout
451
0 1cm BASAL-COMPOUNDESENTH LEAVES ALTERNATE, DISTINCT LEAFLETS spaced, only a pinhole alternate, hollow, progressively reaching 28-40"" smaller (70-102 on cm) in height and 12 mm thick Stem leaves form and umbellets not touching a nearly flat in bloom. compound umbel to 4.5"" (11 cm) wide with 18-30 channeled. thick stiff, and brittle Inflorescence shorter petioles, the sheaths enlarged. motely primary umbel lacks Rays of the umbellet are very short- flowers and fruit harry. primary rays' l'owers (early to late bracts; umbellets have 5-6 pointed, linear bracts on the outer side only. oustered both crowded like The summer) tiny, with petals nearly invisible Fruits multi-ridged. plumo. hairy schizocaros fingers. CONFUSING PLANTS: Water hemlock (p. 668) grows in very different habitat; it has depressed veins, pointed leaflets, and hairless stems. Upper stem and leaf HABITAT: Dry, open woodlands and forest margins, especially where the soil is sandy or thin; associated with oaks, pines, black cherry, and sassafras. Native. H FOOD USE: Young, tender leaves in spring can be used like parsley. Tender shoots before blooming (often drooping) can be used as a cooked vegetable- but the flower buds are strongly flavored and I avoid them. Conservation 2. COMMENTS: Despite the Linnaean name I have seen no evidence that this species is toxic. I have eaten it several times and have received reliable reports from other people who have eaten it, none with any ill effect. In fact, it is much milder than purple angelica, and I think the greens are far better. Some sources report that the root is the toxic part; I do not eat, nor recommend eating, the roots of any angelica. AKA woodland angelica. shout 451 ","FOOD USE: Young, tender leaves in spring can be used like parsley. Tender
shoots before blooming (often drooping) can be used as a cooked vegetable-
but the flower buds are strongly flavored and I avoid them. Conservation 2.
",True,Angelica spp. (not enough information to determine species),8
0214_a.txt,"LEAVES PRESENT, LEAVES ALTERNATE, LACY
BASAL MULTI-COMPOUND, FERN-LIKE OR
1
Matricaria Pineapple matricarioides weed 1 Asteraceae (Aster family)
","FOOD USE: The young greens and flowerheads can
be eaten as a nibble or garnish, and can also be used
to steep a pleasant tea reminiscent of chamomile.
Primarily available from late spring through early
summer; sometimes found later, but usually dying
with dry weather.
",True,"Matricaria pineapple

    Input:

    LEAVES 2-3, OVAL, SMOOTH EDGES, PETIOLES
1
Solanum Potato nightshade Solanum tuberosum Solanaceae (Nightshade family)

    Output:
     Solanum tuberosum

    Input:

    LEAVES 3-5, OVAL, TOOTHED, PETIOLES
1
Vitis Grapevine Vitis vinifera Vitaceae (Grape family)

    Output:
     Vitis vinifera",60
0215_b.txt,"BASAL LEAVES PRESENT, LEAVES ALTERNATE,
MULTI-COMPOUND, FERN-LIKE OR LACY
fibrous FOOD USE: Roots (fall) anbe ised asacooked regetable
in but like a rross Deliveen a strong "" access apricalary Treyars
I flavor. Tender greens can also be used 75 a spasoning like 1001
have eaten both parts, but in limited amounts Conservation parsiel 3/2.
COMMENTS: This plant has two distinct growth forms ts different
habitats; you would hardly suspect they are the same Diant Coastal
plants are shorter, stouter, and leafer Inland populations are sparse
and rare and should generally not be gathered. Coasta plants are
robust and may be abundant; on the Pacific coast they were formerly
managed by Indigenous people as a root crop. Some potanists 33/ this
plant is found in eastern Asia. Others claim that despite the name
it is not found in China, and was named for Linnaeus misreading of
Genesee (New York) on a specimen label, and the plants found China
are just a close relative. In any case, it looks remarkably similarito
poison hemlock. This is the trickiest ""look-ahke""
Be darn sure and then some before you eat it!
Small root. Late the :p becare seashore. taking the photo
(top bottom right) right) In full sun on rocky
bottom left) Tall. lanky plan! of a shady mand Dug
461
BASAL LEAVES PRESENT, LEAVES ALTERNATE, MULTI-COMPOUND, FERN-LIKE OR LACY fibrous FOOD USE: Roots (fall) anbe ised asacooked regetable in but like a rross Deliveen a strong "" access apricalary Treyars I flavor. Tender greens can also be used 75 a spasoning like 1001 have eaten both parts, but in limited amounts Conservation parsiel 3/2. COMMENTS: This plant has two distinct growth forms ts different habitats; you would hardly suspect they are the same Diant Coastal plants are shorter, stouter, and leafer Inland populations are sparse and rare and should generally not be gathered. Coasta plants are robust and may be abundant; on the Pacific coast they were formerly managed by Indigenous people as a root crop. Some potanists 33/ this plant is found in eastern Asia. Others claim that despite the name it is not found in China, and was named for Linnaeus misreading of Genesee (New York) on a specimen label, and the plants found China are just a close relative. In any case, it looks remarkably similarito poison hemlock. This is the trickiest ""look-ahke"" Be darn sure and then some before you eat it! Small root. Late the :p becare seashore. taking the photo (top bottom right) right) In full sun on rocky bottom left) Tall. lanky plan! of a shady mand Dug 461 ","fibrous FOOD USE: Roots (fall) anbe ised asacooked regetable
in but like a rross Deliveen a strong "" access apricalary Treyars
I flavor. Tender greens can also be used 75 a spasoning like 1001
have eaten both parts, but in limited amounts Conservation parsiel 3/2.
",True,This text does not contain a clear binomial scientific name.,10
0218_a.txt,"LEAVES PRESENT, LEAVES ALTERNATE, LACY
MULTI-COMPOUND, BASAL FERN-LIKE OR
Harbinger Erigenia bulbosa Apiaceae (Carrot family)
of spring
3
2
","FOOD USE: The rounded, enlarged root tastes
like carrot or parsnip. Usually close to the surface,
it can be eaten at any time but is easiest to find
in spring when the plant is up. The greens have
a pleasant parsley-like flavor. Conservation 3/2.
",True,"Harbinger erigena
     or
     Erigenia bulbosa

    (Both are valid scientific names for this plant)",24
0220_b.txt,"MULTI-COMPOUND, FERN-LIKE OR LACY
LEAVES PRESENT, LEAVES ALTERNATE,
umbels (20 cm) about long. Umbellets 1.2"" (3 cm) across with 5-10 rays, at the end of a peduncle that
several pointed, linear 6-8 mm across, densely packed with 5-10 flowers, may ha vary short or up to 8""
against them. Flowers bracts under the umbels and umbellets, shorter than sometimes the unequal There are
inward. Stamens (early to mid summer) tiny with 5 white petals, notched at the tip rays and usually pressed
spread widely; the tiny anthers of newly opened flowers are purplish. out Fruit not folded an or curled
acktight bunched schizocarp 2-4 mm long, the spines leaning toward the tip and curved slightly but not hooked: shaped these
are together into a head-like mass when ripe.
CONFUSING PLANTS: Wild carrot Daucus carota also has sticktight fruits, but is a much larger plant with
sparser, softer, erect hairs. Poison hemlock (p. 671) is hairless and much taller; it has a hollow stalk and is
covered in white powder.
HABITAT: Forest openings and edges, paths. roadsides
forests of moderate shade; on rich soils. introduced and
highly invasive. 1
FOOD USE: Tender young stems, after peeling. can be
eaten raw or cooked. Youngest greens can be choosed
like parsley or chervil, but are best when softened by
cooking.
COMMENTS: The flavor is okay, but the stems are first
too small and then too rough. This plant has been so
consistently confused with another introduced Kedge
parsley, Torilis arvensis, even by professionals, that very
little written about its distribution is reliable. Both spe-
cies are edible and very similar. T. arvensis has only 1-2
bracts under the great umbel, and the rays are often
much longer. Another introduced species, T. nodosa. is
common in the South but I have not tried it.
MULTI-COMPOUND, FERN-LIKE OR LACY LEAVES PRESENT, LEAVES ALTERNATE, umbels (20 cm) about long. Umbellets 1.2"" (3 cm) across with 5-10 rays, at the end of a peduncle that several pointed, linear 6-8 mm across, densely packed with 5-10 flowers, may ha vary short or up to 8"" against them. Flowers bracts under the umbels and umbellets, shorter than sometimes the unequal There are inward. Stamens (early to mid summer) tiny with 5 white petals, notched at the tip rays and usually pressed spread widely; the tiny anthers of newly opened flowers are purplish. out Fruit not folded an or curled acktight bunched schizocarp 2-4 mm long, the spines leaning toward the tip and curved slightly but not hooked: shaped these are together into a head-like mass when ripe. CONFUSING PLANTS: Wild carrot Daucus carota also has sticktight fruits, but is a much larger plant with sparser, softer, erect hairs. Poison hemlock (p. 671) is hairless and much taller; it has a hollow stalk and is covered in white powder. HABITAT: Forest openings and edges, paths. roadsides forests of moderate shade; on rich soils. introduced and highly invasive. 1 FOOD USE: Tender young stems, after peeling. can be eaten raw or cooked. Youngest greens can be choosed like parsley or chervil, but are best when softened by cooking. COMMENTS: The flavor is okay, but the stems are first too small and then too rough. This plant has been so consistently confused with another introduced Kedge parsley, Torilis arvensis, even by professionals, that very little written about its distribution is reliable. Both spe- cies are edible and very similar. T. arvensis has only 1-2 bracts under the great umbel, and the rays are often much longer. Another introduced species, T. nodosa. is common in the South but I have not tried it. ","FOOD USE: Tender young stems, after peeling. can be
eaten raw or cooked. Youngest greens can be choosed
like parsley or chervil, but are best when softened by
cooking.
",True,"Torilis arvensis or Torilis nodosa (Both are edible and similar, but check for the correct species based on the number of bracts under the umbel and the length of the rays.)",31
0230_a.txt,"HERBACEOUS VINES
VETCHES
Vicia
Fabaceae
(Bean
family)
genus Small vines with angled stems; pinnately compound ID difficulty leaves with 2. many small, narrow
","FOOD USE: For the vetches listed, tender shoots, leafy tips, and flowers can be eaten raw or cooked.
Because all vetch seeds have some antinutrients and toxins, they should only be eaten well-cooked and in
small portions. Pouring off the cooking water after several minutes of boiling and replacing with new water
eliminates most of the toxins.
",True,"Vicia
     (Note: Ignore ""genus"" and ""small vines with angled stems"" from the output)",17
0232_a.txt,"HERBACEOUS VINES
3
1
FH-151
Carrion flower
Smilax
(in
part)
family
Smilacaceae
genus unarmed herbaceous vine, free standing blue at first, berries. with
","FOOD USE: Gather the shoots and tender leafy tips in spring and early
summer and eat raw or cooked. Easily overharvested, so collect in mod-
eration. Plants in full sun come up 2-3 weeks later than those growing in
that shade. The roots of S. pseudochina reportedly contain good-tasting starch
Berries can be extracted in water, but I have not had the chance to try this.
Conservation are bland 2/1. but sweet and make a pleasant nibble on a hungry hike.
",True,"Smilax
     or
     if you want to be more strict:
     Smilax carrionifera (since it's the whole name mentioned)


Input:

    TREE
    Oak tree
    Quercus robur
    (Quercus: Oak, Robur: Robust)

Output:
Quercus robur",51
0233_a.txt,"HERBACEOUS VINES
20 Black bindweed
1 galls 2
2
(Buckwheat
family)
Fallopia
(in
part)
Polygonaceae
genus berbaceous vines without tendrils; simple entire seeds leaves in papery with
","FOOD USE: Shoots (spring) of the perennial species can be eaten cooked;
they are astringent and sour like dock greens. The stems sometimes develop
abundant fleshy insect galls in summer, which are pretty good as a cooked
vegetable. Seeds can be gathered in late summer or fall and rubbed and
winnowed to remove the chaff. After this the
shells must be cracked and winnowed off,
The resulting grain is like buckwheat and
can be used similarly. (F. clinodis seeds are
inferior.) Conservation 1 (native species).
",True,"Fallopia
     (assuming the context implies the species is not mentioned)

     Or:
     Fallopia blackiana (if the context indicates this is the species)",33
0237_a.txt,"BASAL LEAVES ABSENT, LEAVES WHORLED
Trillium (continued)
FOOD 1 USE: The young shoots, while the leaves are drooping or folded, can be eaten raw or cooked. I think
taste better than the leaves. Conservation 3.
the stems okay, not excellent. There are numerous species of trillium species in our area. protected. Most
COMMENTS: The shoots are justify collection, and in different jurisdictions various noted below. Eating are trillium
are not common enough are to abundant in some regions, and a few of these are repeated cutting will a eventu-
ally shoot kill does it. Trillium not generally populations have been severely reduced in most of our region 50 years
However, certain species kill the plant, but it will grow back much smaller-and in the last by high
deer numbers-there are few plants that deer like more.
Large white trillium Trillium grandiflorum is by far the
most common species across the northern US and
southern Canada. The stems reach 24"" (60 cm) tall;
shoots usually emerge green. The flowers are white,
2-4"" (5-10 cm) across, on a pedicel up to 4"" (10 cm)
long, the petals overlapping at the base. The fruits are
small, strongly ridged, and whitish.
Trillium grandiflorum.
Trillium grandiflorum shoots.
Trillium recurvatum is called prairie trillium, but it grows
mostly in forests and savannahs. It is one of our taller
species, reaching 18"" (46 cm). The stems are mottled
maroon and green. The leaves are distinctly blotchy
and narrowed at the base so there are gaps between
them. The maroon petals are narrowed at the base,
held erect, arch-
ing with the tips
usually remain-
ing in contact; the
sepals are strongly
reflexed, hanging
downward between
the leaves. This
species has the
best young trillium
Trittern THE orvotum before flower-
stems I have eaten.
the will. render stem
Trillium recurvatum.
Nodding tall trillium Trillium cernuum is
hanging the below the leaves. I have eaten
species with smaller white flowers a
without and known which then shoots, ripen delicacy harming in but late that the the summer, can large plant. be are red harvested Suck a fruits, little- the pulp
spit out the distasteful seeds to tasty disseminate juice and them,
frillium cernuum, ripe fruit.
BASAL LEAVES ABSENT, LEAVES WHORLED Trillium (continued) FOOD 1 USE: The young shoots, while the leaves are drooping or folded, can be eaten raw or cooked. I think taste better than the leaves. Conservation 3. the stems okay, not excellent. There are numerous species of trillium species in our area. protected. Most COMMENTS: The shoots are justify collection, and in different jurisdictions various noted below. Eating are trillium are not common enough are to abundant in some regions, and a few of these are repeated cutting will a eventu- ally shoot kill does it. Trillium not generally populations have been severely reduced in most of our region 50 years However, certain species kill the plant, but it will grow back much smaller-and in the last by high deer numbers-there are few plants that deer like more. Large white trillium Trillium grandiflorum is by far the most common species across the northern US and southern Canada. The stems reach 24"" (60 cm) tall; shoots usually emerge green. The flowers are white, 2-4"" (5-10 cm) across, on a pedicel up to 4"" (10 cm) long, the petals overlapping at the base. The fruits are small, strongly ridged, and whitish. Trillium grandiflorum. Trillium grandiflorum shoots. Trillium recurvatum is called prairie trillium, but it grows mostly in forests and savannahs. It is one of our taller species, reaching 18"" (46 cm). The stems are mottled maroon and green. The leaves are distinctly blotchy and narrowed at the base so there are gaps between them. The maroon petals are narrowed at the base, held erect, arch- ing with the tips usually remain- ing in contact; the sepals are strongly reflexed, hanging downward between the leaves. This species has the best young trillium Trittern THE orvotum before flower- stems I have eaten. the will. render stem Trillium recurvatum. Nodding tall trillium Trillium cernuum is hanging the below the leaves. I have eaten species with smaller white flowers a without and known which then shoots, ripen delicacy harming in but late that the the summer, can large plant. be are red harvested Suck a fruits, little- the pulp spit out the distasteful seeds to tasty disseminate juice and them, frillium cernuum, ripe fruit. ","FOOD 1 USE: The young shoots, while the leaves are drooping or folded, can be eaten raw or cooked. I think
taste better than the leaves. Conservation 3.
the stems okay, not excellent. There are numerous species of trillium species in our area. protected. Most
",True,"Trillium grandiflorum
     Trillium recurvatum
     Trillium cernuum",14
